;link;room;area;floor;all_floors;subway;sub_time;address;price
2039;https://www.mirkvartir.ru/303839040/;3;83.1;12;12;-;-;Москва, Рождественский б-р, 3стр1;18500000
2040;https://www.mirkvartir.ru/302776437/;1;30.4;2;5;Кутузовская;16;Москва, Студенческая ул., 12;12500000
2041;https://www.mirkvartir.ru/302332896/;1;42.1;16;16;Савеловская;11;Москва, Бутырская ул., 21;13500000
2042;https://www.mirkvartir.ru/302631089/;2;52.7;8;16;Ленинский Проспект;18;Москва, ул. Косыгина, 9;24100000
2043;https://www.mirkvartir.ru/302631614/;3;70.0;5;8;Театральная;12;Москва, Оружейный пер., 27;27000000
2044;https://www.mirkvartir.ru/302482889/;2;67.6;5;7;Киевская;16;Москва, Смоленский б-р, 22/14;48000000
2045;https://www.mirkvartir.ru/302331358/;3;90.0;8;10;Студенческая;17;Москва, Кутузовский пр-кт, 31б;42500000
2046;https://www.mirkvartir.ru/302630904/;2;45.0;5;9;Кутузовская;11;Москва, Новодевичий проезд, 4;23500000
2047;https://www.mirkvartir.ru/302631302/;2;52.0;6;8;Маяковская;13;Москва, ул. Тверская-Ямская 1-я, 26;25000000
2048;https://www.mirkvartir.ru/302481322/;-;13.3;3;9;Селигерская;8;Москва, Дегунинская ул., 10к4;4300000
2049;https://www.mirkvartir.ru/299834461/;3;82.0;2;9;Кропоткинская;13;Москва, Фрунзенская наб., 18;55900000
2050;https://www.mirkvartir.ru/299589064/;3;49.6;8;9;Озёрная;10;Москва, ул. Марии Поливановой, 6;15500000
2051;https://www.mirkvartir.ru/299302896/;2;57.0;3;8;Багратионовская;-;Москва, Береговой проезд, 3стр7;32300000
2052;https://www.mirkvartir.ru/299495007/;1;35.0;5;12;Электрозаводская;20;Москва, Волховский пер., 25;14350000
2053;https://www.mirkvartir.ru/299431373/;4;104.6;2;14;Тимирязевская;18;Москва, пер. Вятский 4-й, 18к2;35400000
2054;https://www.mirkvartir.ru/300639341/;5;215.0;21;30;Проспект Вернадского;15;Москва, Ленинский пр-кт, 106к1;89990000
2055;https://www.mirkvartir.ru/299634961/;3;71.0;12;15;Водный Стадион;-;Москва, Ленинградское ш., 64;15900000
2056;https://www.mirkvartir.ru/300429932/;4;97.13;10;11;Кутузовская;18;Москва, Багратионовский проезд;49900000
2057;https://www.mirkvartir.ru/297355458/;3;100.2;5;5;Киевская;15;Москва, Рочдельская ул., 14/20к1;45000000
2058;https://www.mirkvartir.ru/297271800/;1;40.6;10;26;Зорге;14;Москва, ул. Куусинена, 9к1;14500000
2059;https://www.mirkvartir.ru/299059919/;3;74.0;16;17;Марьино;20;Москва, ул. Маршала Голованова, 19;16900000
2060;https://www.mirkvartir.ru/301876509/;3;49.7;8;9;Ботанический Сад;13;Москва, Лазоревый проезд, 20;15200000
2061;https://www.mirkvartir.ru/299431959/;1;38.5;22;25;Балтийская;20;Москва, Нарвская ул., 14;14000000
2062;https://www.mirkvartir.ru/291522367/;4;134.0;20;39;Электрозаводская;1;Москва, Русаковская ул., 31;89000000
2063;https://www.mirkvartir.ru/286374990/;4;120.0;3;4;Театральная;9;Москва, ул. Чаплыгина, 10;55000000
2064;https://www.mirkvartir.ru/291768200/;1;36.2;15;18;Балтийская;20;Москва, Михалковская ул.;12500000
2065;https://www.mirkvartir.ru/289989445/;3;91.4;4;5;Коптево;8;Москва, пер. Михалковский 3-й, 15к1;22300000
2066;https://www.mirkvartir.ru/290982675/;2;54.0;11;16;Новые Черемушки;16;Москва, Перекопская ул., 30к2;14790000
2067;https://www.mirkvartir.ru/291126201/;-;26.0;11;20;Селигерская;-;Москва, Дмитровское ш., влд107к2А;9800000
2068;https://www.mirkvartir.ru/290583398/;2;43.1;3;5;Кунцевская;15;Москва, Кутузовский пр-кт, 69к3;14000000
2069;https://www.mirkvartir.ru/301776978/;3;85.0;8;17;Мичуринский проспект;20;Москва, пер. Очаковский 1-й, 11;24000000
2070;https://www.mirkvartir.ru/299420750/;2;40.0;15;16;Калужская;15;Москва, ул. Обручева, 28к3;14000000
2071;https://www.mirkvartir.ru/290592962/;2;53.3;7;17;Кантемировская;19;Москва, ул. Москворечье, 4к3;14000000
2072;https://www.mirkvartir.ru/293013804/;3;58.0;6;9;Новохохловская;12;Москва, Грайвороновская ул., 16к3;13700000
2073;https://www.mirkvartir.ru/288613815/;1;38.0;10;17;Беговая;11;Москва, Хорошевское ш., 50к150;14100000
2074;https://www.mirkvartir.ru/301876508/;2;54.2;9;17;Новопеределкино;9;Москва, Боровское ш.;13900000
2075;https://www.mirkvartir.ru/294219612/;5;121.0;4;4;Маяковская;15;Москва, Новинский б-р, 10стр1;66500000
2076;https://www.mirkvartir.ru/299586744/;1;42.2;7;17;Проспект Вернадского;5;Москва, ул. Новаторов, 10к2;14750000
2077;https://www.mirkvartir.ru/297292376/;2;52.0;16;22;Новогиреево;-;Москва, ул. Старый Гай, 9;14500000
2078;https://www.mirkvartir.ru/303927563/;3;81.0;4;6;Маяковская;12;Москва, ул. Тверская-Ямская 2-Я, 38;28500000
2079;https://www.mirkvartir.ru/302633160/;3;76.1;17;22;Южная;10;Москва, Сумской проезд, 25;21000000
2080;https://www.mirkvartir.ru/284806985/;2;80.0;18;38;Спартак;8;Москва, ул. Маршала Катукова, 24к1;38200000
2081;https://www.mirkvartir.ru/285505009/;3;84.0;9;14;Крестьянская Застава;6;Москва, ул. Малые Каменщики, 14;42000000
2082;https://www.mirkvartir.ru/265773761/;5;159.0;5;7;Маяковская;12;Москва, Новослободская ул., 14/19стр8;75000000
2083;https://www.mirkvartir.ru/265784569/;3;57.5;9;10;Верхние котлы;5;Москва, Большая Черемушкинская ул., 34к2;15500000
2084;https://www.mirkvartir.ru/243706823/;2;40.0;2;5;ЗИЛ;17;Москва, Автозаводская ул., 23к7;7400000
2085;https://www.mirkvartir.ru/263063427/;2;106.0;5;17;Киевская;18;Москва, пер. Малый Новопесковский переулок, 8;82000000
2086;https://www.mirkvartir.ru/299290054/;3;75.6;22;22;Багратионовская;5;Москва, Большая Филевская ул., 23к3;33000000
2087;https://www.mirkvartir.ru/278761346/;3;96.0;6;6;Сухаревская;15;Москва, пер. Самотечный 2-й, 16;94500000
2088;https://www.mirkvartir.ru/236984215/;5;170.0;9;19;Хорошёвская;15;Москва, Шелепихинская наб., влд34к2;90000000
2089;https://www.mirkvartir.ru/281103916/;2;57.3;5;8;Семеновская;11;Москва, пр-кт Буденного, 29/1;15000000
2090;https://www.mirkvartir.ru/284925895/;2;56.0;8;8;Маяковская;15;Москва, ул. Тверская-Ямская 1-я, 13стр1;21750000
2091;https://www.mirkvartir.ru/301867577/;3;88.0;4;32;Новые Черемушки;18;Москва, Херсонская ул., 43А;38500000
2092;https://www.mirkvartir.ru/296538089/;2;71.79;7;16;ЗИЛ;8;Москва, Симоновская наб.;25500000
2093;https://www.mirkvartir.ru/301409524/;-;18.0;5;5;Окружная;14;Москва, Гостиничный проезд, 8к1;6790000
2094;https://www.mirkvartir.ru/297320381/;2;43.3;6;14;Кутузовская;-;Москва, ул. Пырьева, 7а;15400000
2095;https://www.mirkvartir.ru/301782917/;3;90.0;4;12;Электрозаводская;18;Москва, Бакунинская ул., 54;31000000
2096;https://www.mirkvartir.ru/299699967/;2;54.0;16;16;Севастопольская;15;Москва, Керченская ул., 8;16900000
2097;https://www.mirkvartir.ru/299058334/;3;71.0;7;14;Щелковская;-;Москва, ул. 9 Мая, 28;16000000
2098;https://www.mirkvartir.ru/299569336/;3;52.4;5;9;Бутырская;16;Москва, Шереметьевская ул., 2515;14800000
2099;https://www.mirkvartir.ru/302771632/;1;33.0;2;23;Народное Ополчение;14;Москва, ул. Народного Ополчения, 3;13000000
2100;https://www.mirkvartir.ru/301793677/;3;94.0;3;20;Коломенская;15;Москва, Нагатинский б-р, 14;29900000
2101;https://www.mirkvartir.ru/302019915/;3;76.0;7;10;Курская;10;Москва, ул. Земляной Вал, 46;35000000
2102;https://www.mirkvartir.ru/301794043/;2;84.0;7;13;Кунцевская;4;Москва, Малая Филевская ул., 64;29800000
2103;https://www.mirkvartir.ru/302192452/;2;71.0;5;17;Белокаменная;20;Москва, ул. Мясниковская 1-я, влд2;35000000
2104;https://www.mirkvartir.ru/301728753/;2;52.0;17;17;Молодежная;2;Москва, Осенний б-р, 6;20400000
2105;https://www.mirkvartir.ru/301796291/;3;65.0;5;5;Курская;16;Москва, пер. Большой Казенный переулок, 8стр2;31000000
2106;https://www.mirkvartir.ru/302328690/;3;65.0;12;12;Окружная;15;Москва, Каргопольская ул., 24;14000000
2107;https://www.mirkvartir.ru/302630729/;2;60.0;10;16;ЗИЛ;18;Москва, Автозаводская ул., 23к3;23000000
2108;https://www.mirkvartir.ru/302564197/;1;38.0;11;14;Медведково;8;Москва, Студеный проезд, 11;9800000
2109;https://www.mirkvartir.ru/275448181/;3;80.0;4;15;Новые Черемушки;15;Москва, Новочеремушкинская ул., 27;27500000
2110;https://www.mirkvartir.ru/301799228/;1;42.5;17;24;Озёрная;15;Москва, Никулинская ул., 8;22000000
2111;https://www.mirkvartir.ru/302627296/;2;56.0;14;22;Тропарёво;2;Москва, ул. 26 Бакинских Комиссаров, 11;17500000
2112;https://www.mirkvartir.ru/272909501/;4;209.0;4;9;Театральная;12;Москва, Филипповский пер., 8стр1;165000000
2113;https://www.mirkvartir.ru/262516954/;2;59.0;6;15;Митино;10;Москва, Пятницкое ш.;15290000
2114;https://www.mirkvartir.ru/299486898/;3;62.0;3;9;Борисово;15;Москва, Батайский проезд, 27;14200000
2115;https://www.mirkvartir.ru/234265659/;3;56.0;3;4;Селигерская;-;Москва, ул. Весенняя, 17/9;16900000
2116;https://www.mirkvartir.ru/293524548/;3;80.0;4;7;Маяковская;15;Москва, пер. Большой Тишинский переулок, 26;34900000
2117;https://www.mirkvartir.ru/292547655/;3;107.4;5;11;Студенческая;20;Москва, Кутузовский пр-кт, 2/1к1А;91000000
2118;https://www.mirkvartir.ru/293034219/;3;135.6;8;18;Зорге;19;Москва, ул. Расплетина, 14;50500000
2119;https://www.mirkvartir.ru/286325281/;3;65.0;3;5;Беговая;20;Москва, Стрельбищенский пер., 22стр1;21990000
2120;https://www.mirkvartir.ru/284993243/;-;34.1;23;25;Молодежная;20;Москва, Ярцевская ул., 24к1;14500000
2121;https://www.mirkvartir.ru/286271601/;1;41.1;2;13;Электрозаводская;8;Москва, Измайловское ш., 20;15000000
2122;https://www.mirkvartir.ru/285143276/;1;45.6;20;27;Ботанический Сад;16;Москва, Лазоревый проезд, 5к1;20000000
2123;https://www.mirkvartir.ru/285148701/;3;104.3;6;24;Мичуринский проспект;20;Москва, ул. Раменки, 2015;51350000
2124;https://www.mirkvartir.ru/303838011/;2;68.5;9;16;Электрозаводская;17;Москва, ул. Госпитальный Вал, 5стр12;21500000
2125;https://www.mirkvartir.ru/303744821/;2;48.0;2;9;Котельники;19;Московская область, Люберецкий р-н, Люберцы, Новорязанское ш.;7900000
2126;https://www.mirkvartir.ru/303928389/;3;100.0;4;18;Молодежная;15;Москва, Можайское ш., 45к1;34500000
2127;https://www.mirkvartir.ru/303928394/;1;23.0;16;26;Новохохловская;5;Москва, Газгольдерная ул.;8200000
2128;https://www.mirkvartir.ru/304057746/;3;57.9;1;5;Люблино;7;Москва, ул. Судакова, 24;15500000
2129;https://www.mirkvartir.ru/304024404/;3;64.3;1;12;Мичуринский проспект;3;Москва, Очаковское ш., 4к3А;15200000
2130;https://www.mirkvartir.ru/304087139/;2;54.6;5;12;-;-;Москва, Ленинградское ш.;15300000
2131;https://www.mirkvartir.ru/304057838/;2;60.9;1;5;Студенческая;15;Москва, Земледельческий пер., 3;45000000
2132;https://www.mirkvartir.ru/302779019/;1;37.0;6;17;Крылатское;8;Москва, Осенний б-р, 20к2;13500000
2133;https://www.mirkvartir.ru/302865399/;3;50.0;2;12;Аннино;-;Москва, Востряковский проезд, 23к3;13900000
2134;https://www.mirkvartir.ru/302633854/;2;59.0;21;24;Озёрная;9;Москва, Большая Очаковская ул., 44;20300000
2135;https://www.mirkvartir.ru/303923796/;3;79.0;5;8;Электрозаводская;19;Москва, Рубцовская наб., 4к2;28150000
2136;https://www.mirkvartir.ru/302978184/;1;37.5;2;20;Балтийская;7;Москва, Михалковская ул.;12100000
2137;https://www.mirkvartir.ru/302630904/;2;45.0;5;9;Кутузовская;11;Москва, Новодевичий проезд, 4;23500000
2138;https://www.mirkvartir.ru/302331358/;3;90.0;8;10;Студенческая;17;Москва, Кутузовский пр-кт, 31б;42500000
2139;https://www.mirkvartir.ru/302631749/;1;38.7;2;17;Борисово;13;Москва, ул. Маршала Голованова, 110;10500000
2140;https://www.mirkvartir.ru/302976859/;2;43.0;2;16;Балтийская;18;Москва, ул. Адмирала Макарова, 64;16900000
2141;https://www.mirkvartir.ru/302776437/;1;30.4;2;5;Кутузовская;16;Москва, Студенческая ул., 12;12500000
2142;https://www.mirkvartir.ru/302193949/;2;46.9;9;9;Планерная;12;Москва, ул. Свободы, 97стр1;12500000
2143;https://www.mirkvartir.ru/301798717/;2;44.1;1;5;Савеловская;16;Москва, пер. Вятский 4-й, 24к2;11200000
2144;https://www.mirkvartir.ru/301727935/;3;72.2;17;19;Коньково;20;Москва, Профсоюзная ул., 98к65;21900000
2145;https://www.mirkvartir.ru/301433992/;2;56.6;1;5;Курская;-;Москва, Люблинская ул., 72стр15;6500000
2146;https://www.mirkvartir.ru/302630733/;2;51.2;3;9;-;-;Москва, Спортивная ул., 20;11000000
2147;https://www.mirkvartir.ru/301800090/;3;55.7;5;5;Зорге;15;Москва, ул. Расплетина, 7;22000000
2148;https://www.mirkvartir.ru/302779887/;3;96.0;13;32;Кутузовская;20;Москва, Шмитовский проезд, 39к2;33000000
2149;https://www.mirkvartir.ru/302633317/;2;53.0;12;14;Мичуринский проспект;7;Москва, ул. Удальцова, 71а;22000000
2150;https://www.mirkvartir.ru/299486907/;2;64.8;14;15;ЗИЛ;15;Москва, Автозаводская ул., 23стр120;39000000
2151;https://www.mirkvartir.ru/272909501/;4;209.0;4;9;Театральная;12;Москва, Филипповский пер., 8стр1;165000000
2152;https://www.mirkvartir.ru/262516954/;2;59.0;6;15;Митино;10;Москва, Пятницкое ш.;15290000
2153;https://www.mirkvartir.ru/299486898/;3;62.0;3;9;Борисово;15;Москва, Батайский проезд, 27;14200000
2154;https://www.mirkvartir.ru/234265659/;3;56.0;3;4;Селигерская;-;Москва, ул. Весенняя, 17/9;16900000
2155;https://www.mirkvartir.ru/293524548/;3;80.0;4;7;Маяковская;15;Москва, пер. Большой Тишинский переулок, 26;34900000
2156;https://www.mirkvartir.ru/292547655/;3;107.4;5;11;Студенческая;20;Москва, Кутузовский пр-кт, 2/1к1А;91000000
2157;https://www.mirkvartir.ru/293034219/;3;135.6;8;18;Зорге;19;Москва, ул. Расплетина, 14;50500000
2158;https://www.mirkvartir.ru/286325281/;3;65.0;3;5;Беговая;20;Москва, Стрельбищенский пер., 22стр1;21990000
2159;https://www.mirkvartir.ru/284993243/;-;34.1;23;25;Молодежная;20;Москва, Ярцевская ул., 24к1;14500000
2160;https://www.mirkvartir.ru/286271601/;1;41.1;2;13;Электрозаводская;8;Москва, Измайловское ш., 20;15000000
2161;https://www.mirkvartir.ru/285143276/;1;45.6;20;27;Ботанический Сад;16;Москва, Лазоревый проезд, 5к1;20000000
2162;https://www.mirkvartir.ru/285148701/;3;104.3;6;24;Мичуринский проспект;20;Москва, ул. Раменки, 2015;51350000
2163;https://www.mirkvartir.ru/290992802/;4;73.0;5;5;ВДНХ;16;Москва, Ярославская ул., 3;21500000
2164;https://www.mirkvartir.ru/292065313/;1;35.0;5;15;Водный Стадион;-;Москва, Ленинградское ш., 64;11990000
2165;https://www.mirkvartir.ru/286368738/;1;43.0;6;10;Варшавская;-;Москва, пер. Котляковский 2-й;14000000
2166;https://www.mirkvartir.ru/295333367/;3;58.2;3;5;Коньково;11;Москва, Профсоюзная ул., 110к4;13800000
2167;https://www.mirkvartir.ru/292399250/;2;58.0;5;5;Щелковская;9;Москва, ул. Средняя Первомайская, 21;14650000
2168;https://www.mirkvartir.ru/292400063/;3;67.3;12;12;Первомайская;-;Москва, Челябинская ул., 23к2;15500000
2169;https://www.mirkvartir.ru/292392598/;1;37.0;7;14;ВДНХ;20;Москва, Ракетный б-р, 11к2;13700000
2170;https://www.mirkvartir.ru/279205782/;3;180.0;24;27;Народное Ополчение;-;Москва, ул. Генерала Глаголева, 19;50000000
2171;https://www.mirkvartir.ru/282994203/;4;158.8;11;19;Крестьянская Застава;12;Москва, Симоновская наб.;59490000
2172;https://www.mirkvartir.ru/282995939/;-;11.0;1;12;Орехово;-;Москва, Липецкая ул., 24к2;4200000
2173;https://www.mirkvartir.ru/299061074/;3;64.5;11;16;Нагорная;17;Москва, Фруктовая ул., 3кА;17850000
2174;https://www.mirkvartir.ru/299430560/;2;54.5;11;16;Аминьевская;10;Москва, Очаковское ш., 6к4;14000000
2175;https://www.mirkvartir.ru/301787901/;3;77.4;5;7;Театральная;9;Москва, Садовая-Сухаревская ул., 8/12;34900000
2176;https://www.mirkvartir.ru/299587133/;2;53.8;1;16;Проспект Вернадского;13;Москва, Ленинский пр-кт, 95к4;14900000
2177;https://www.mirkvartir.ru/299587127/;3;58.8;2;9;Пражская;10;Москва, Кировоградская ул., 24к2;15000000
2178;https://www.mirkvartir.ru/301404644/;-;27.1;11;22;-;-;Москва, Щербинка, ул. Барышевская Роща, 22;6700000
2179;https://www.mirkvartir.ru/293726341/;2;57.0;9;17;-;-;Москва, Нагорная ул., 6;11990000
2180;https://www.mirkvartir.ru/293320839/;3;58.6;9;9;Кантемировская;15;Москва, ул. Москворечье, 20стр5;15500000
2181;https://www.mirkvartir.ru/297644599/;4;118.0;3;9;Крестьянская Застава;12;Москва, Новоспасский пер., 3к1;56000000
2182;https://www.mirkvartir.ru/302624213/;2;56.0;3;5;Красные Ворота;16;Москва, пер. Красносельский 3-й, 19стр4;20400000
2183;https://www.mirkvartir.ru/297481233/;3;118.0;12;20;Мичуринский проспект;18;Москва, ул. Коштоянца, 20к3;49000000
2184;https://www.mirkvartir.ru/299699966/;3;84.3;9;10;Аннино;13;Москва, дор. Симферопольское шоссе;17000000
2185;https://www.mirkvartir.ru/296406482/;2;54.0;3;22;Красногвардейская;20;Москва, Борисовский проезд, 16стр2;12900000
2186;https://www.mirkvartir.ru/295594819/;4;141.9;9;18;Молодежная;14;Москва, ул. Маршала Тимошенко, 17к1;48400000
2187;https://www.mirkvartir.ru/302625756/;3;56.0;9;9;Пражская;20;Москва, Днепропетровская ул., 11;11800000
2188;https://www.mirkvartir.ru/299704524/;4;118.0;4;19;Зорге;15;Москва, ул. Маршала Рыбалко, 2к4;48400000
2189;https://www.mirkvartir.ru/299303529/;2;103.0;3;24;Озёрная;19;Москва, ул. Покрышкина, 8к2;30900000
2190;https://www.mirkvartir.ru/299635330/;1;38.7;7;12;Красные Ворота;12;Москва, Большая Спасская ул., 6/1;16500000
2191;https://www.mirkvartir.ru/301790062/;3;107.2;4;5;Крестьянская Застава;19;Москва, Дербеневская ул., 18;32200000
2192;https://www.mirkvartir.ru/299431530/;3;65.0;5;16;Новогиреево;15;Москва, Кетчерская ул., 12;13200000
2193;https://www.mirkvartir.ru/303922895/;3;57.4;1;9;Селигерская;-;Москва, ул. Софьи Ковалевской, 25;12600000
2194;https://www.mirkvartir.ru/299495154/;2;87.0;7;10;Кутузовская;9;Москва, Кутузовский пр-кт, 35;38990000
2195;https://www.mirkvartir.ru/299490886/;2;37.9;1;9;Зорге;11;Москва, ул. Маршала Бирюзова, 113;14500000
2196;https://www.mirkvartir.ru/296544407/;4;172.0;15;16;Багратионовская;11;Москва, Кастанаевская ул., 13;62000000
2197;https://www.mirkvartir.ru/299492454/;2;52.0;7;14;Петровско-Разумовская;17;Москва, ул. Академика Комарова, 13а;14199000
2198;https://www.mirkvartir.ru/299430830/;3;59.7;9;9;Спартак;16;Москва, ул. Кулакова, 5к2;14000000
2199;https://www.mirkvartir.ru/301729897/;2;57.5;12;22;Бутырская;15;Москва, ул. Кашенкин Луг, 8;18000000
2200;https://www.mirkvartir.ru/303120942/;5;185.0;13;18;Аэропорт;16;Москва, Ленинградский пр-кт, 66к2;63000000
2201;https://www.mirkvartir.ru/302864688/;2;44.2;4;9;Пражская;12;Москва, Чертановская ул., 17стр2;13900000
2202;https://www.mirkvartir.ru/302864725/;2;53.5;8;17;Кантемировская;8;Москва, Пролетарский пр-кт, 17к1;15300000
2203;https://www.mirkvartir.ru/302483187/;1;47.5;9;20;Бульвар Рокоссовского;14;Москва, Ивантеевская ул., 5к1;16500000
2204;https://www.mirkvartir.ru/302864617/;1;39.0;3;16;Беговая;20;Москва, ул. Поликарпова, 19к2;14500000
2205;https://www.mirkvartir.ru/303989081/;2;53.0;9;14;Щелковская;15;Москва, Щелковское ш., 86;13900000
2206;https://www.mirkvartir.ru/302631829/;2;43.0;8;9;Бутырская;15;Москва, Шереметьевская ул., 37;12000000
2207;https://www.mirkvartir.ru/302779571/;2;54.0;13;17;Люблино;3;Москва, Новороссийская ул., 25к3;13499000
2208;https://www.mirkvartir.ru/302631579/;3;63.5;7;9;Тропарёво;9;Москва, ул. 26 Бакинских Комиссаров, 8к3;17500000
2209;https://www.mirkvartir.ru/303061520/;3;117.3;3;5;Крестьянская Застава;15;Москва, ул. Дубровская 2-я, 5;53500000
2210;https://www.mirkvartir.ru/303811682/;2;38.5;1;12;Новогиреево;18;Москва, Зеленый пр-кт, 48к1;9599000
2211;https://www.mirkvartir.ru/302779519/;1;30.0;4;9;Верхние котлы;7;Москва, Севастопольский пр-кт, 14к1;12500000
2212;https://www.mirkvartir.ru/302866198/;2;56.7;1;5;Балтийская;18;Москва, ул. Адмирала Макарова, 36;13890000
2213;https://www.mirkvartir.ru/302779740/;1;40.0;11;21;Проспект Вернадского;18;Москва, кв-л Юго-Запада 38-й, 6;12900000
2214;https://www.mirkvartir.ru/302779741/;1;45.4;6;14;Новогиреево;17;Москва, Перовская ул., 66к3;13600000
2215;https://www.mirkvartir.ru/303839410/;1;42.7;14;25;Кантемировская;12;Москва, Каширское ш., 74А;11100000
2216;https://www.mirkvartir.ru/303747368/;-;27.2;3;4;Ленинский Проспект;16;Москва, ул. Рощинская 2-я, 10а;8600000
2217;https://www.mirkvartir.ru/304211987/;3;124.0;3;13;Проспект Вернадского;13;Москва, Ленинский пр-кт, 104;59000000
2218;https://www.mirkvartir.ru/304509245/;4;120.7;4;6;Киевская;15;Москва, Всеволожский пер., 3;71500000
2219;https://www.mirkvartir.ru/304023713/;3;57.1;3;5;Кантемировская;17;Москва, ул. Москворечье, 13;15000000
2220;https://www.mirkvartir.ru/304023736/;2;48.6;5;12;Проспект Вернадского;15;Москва, ул. Удальцова, 16;14900000
2221;https://www.mirkvartir.ru/304106912/;4;100.0;27;28;Автозаводская;16;Москва, Дубининская ул., 59а;56800000
2222;https://www.mirkvartir.ru/303839605/;3;74.1;5;16;Медведково;4;Москва, Заревый проезд, 10;19000000
2223;https://www.mirkvartir.ru/303993629/;2;51.9;9;10;Студенческая;12;Москва, Ростовская наб., 3;35000000
2224;https://www.mirkvartir.ru/299495492/;2;51.3;12;17;Митино;20;Москва, Митинская ул., 28к1;14500000
2225;https://www.mirkvartir.ru/301427703/;2;46.0;5;5;Бульвар Дмитрия Донского;-;Москва, ул. Мичурина, 15;6500000
2226;https://www.mirkvartir.ru/301877265/;1;46.0;8;11;Старокачаловская;13;Москва, Феодосийская ул., 7к5;14800000
2227;https://www.mirkvartir.ru/303992585/;2;59.7;5;10;Лухмановская;17;Москва, Лухмановская ул., 17а;14500000
2228;https://www.mirkvartir.ru/304235563/;3;85.0;7;11;Варшавская;19;Москва, пер. Котляковский 2-й, 6;29480000
2229;https://www.mirkvartir.ru/301784573/;3;60.2;4;9;Новокосино;14;Московская область, Реутов, ул. Калинина, 101;10200000
2230;https://www.mirkvartir.ru/299428950/;2;55.0;16;26;Котельники;20;Московская область, Котельники, п. ЛСЗ, 12;13150000
2231;https://www.mirkvartir.ru/297483898/;3;87.0;3;14;Коммунарка;-;Москва, Сосенское поселение, п. Коммунарка, ул. Липовый парк, 7к1;16500000
2232;https://www.mirkvartir.ru/302172258/;1;29.0;1;9;Лухмановская;-;Московская область, Люберецкий р-н, Люберцы, ул. Побратимов, 173;4950000
2233;https://www.mirkvartir.ru/299495400/;3;84.0;5;17;Мякинино;7;Московская область, Красногорский р-н, Красногорск, пер. Песочный 2-й, 6;15200000
2234;https://www.mirkvartir.ru/299577463/;2;64.1;2;17;Рассказовка;-;Москва, ул. Летчика Грицевца (п Внуковское), 5;15500000
2235;https://www.mirkvartir.ru/299432634/;2;58.6;8;17;Улица Горчакова;-;Москва, Сосенское поселение, снт. Гавриково, ул. Соловьиная Роща, к2.2;14000000
2236;https://www.mirkvartir.ru/263376872/;2;85.1;17;23;Новокосино;7;Московская область, Реутов, Юбилейный пр-кт, 33а;19870000
2237;https://www.mirkvartir.ru/279888702/;3;72.0;16;25;Планерная;-;Москва, Синявинская ул., 11к11;13800000
2238;https://www.mirkvartir.ru/299488011/;3;74.7;8;17;Боровское шоссе;13;Москва, Новопеределкинская ул., 10к1;14500000
2239;https://www.mirkvartir.ru/286339656/;2;63.0;9;24;Старокачаловская;10;Москва, ул. Грина, 1к8;16800000
2240;https://www.mirkvartir.ru/293779496/;2;61.6;4;24;Лухмановская;16;Москва, Лухмановская ул., 18;14800000
2241;https://www.mirkvartir.ru/299423193/;3;89.0;25;25;Митино;19;Москва, Митинская ул., 28к2;35500000
2242;https://www.mirkvartir.ru/302632955/;2;47.0;2;12;Новопеределкино;15;Москва, б-р Андрея Тарковского, 6;12000000
2243;https://www.mirkvartir.ru/303928129/;3;81.0;2;14;Тушинская;-;Москва, Ленинградское ш., 64;13300000
2244;https://www.mirkvartir.ru/302976513/;3;75.0;2;22;Митино;11;Москва, Митинская ул., 40к1;16990000
2245;https://www.mirkvartir.ru/302568021/;1;30.3;3;5;Боровское шоссе;20;Москва, Староорловская ул., 129;8300000
2246;https://www.mirkvartir.ru/270366151/;3;85.3;17;17;Бунинская  Аллея;20;Москва, Сосенское поселение, п. Коммунарка, ул. Александры Монаховой, 95к4;18000000
2247;https://www.mirkvartir.ru/301866680/;1;32.5;21;38;Кожуховская;16;Москва, проезд Дубровский 1-й, 1к1;11013730
2248;https://www.mirkvartir.ru/299924539/;4;167.0;43;58;Ростокино;16;Москва, пр-кт Мира, 188бк1;58450000
2249;https://www.mirkvartir.ru/302311420/;-;19.2;14;16;Окружная;16;Москва, Алтуфьевское ш., 2к1;5790000
2250;https://www.mirkvartir.ru/301946416/;2;68.0;10;24;Царицыно;-;Москва, Загорьевская ул., 15;14650000
2251;https://www.mirkvartir.ru/301794024/;2;71.5;2;20;Бабушкинская;-;Москва, Шушенская ул., влд8;22300000
2252;https://www.mirkvartir.ru/302857449/;2;53.7;12;16;Коптево;13;Москва, пер. Лихачевский 3-й, 3к1;14199000
2253;https://www.mirkvartir.ru/299635587/;2;58.0;14;17;-;-;Москва, Дмитровское ш., 169к3;15900000
2254;https://www.mirkvartir.ru/301116398/;1;18.0;1;5;Нагорная;15;Москва, Старокаширское ш., 4к11;5300000
2255;https://www.mirkvartir.ru/301872578/;3;61.0;6;9;Электрозаводская;16;Москва, Ткацкая ул., 28/14;15900000
2256;https://www.mirkvartir.ru/301726901/;2;49.8;2;9;Коломенская;18;Москва, Якорная ул., 9;18000000
2257;https://www.mirkvartir.ru/302627185/;2;53.5;12;16;Красногвардейская;16;Москва, Ореховый б-р, 41;11600000
2258;https://www.mirkvartir.ru/301876603/;2;46.0;11;12;Севастопольская;5;Москва, Сумской проезд, 12к3;16500000
